time	V(vpwrout)	V(vpztin)	I(Pwrout)	I(Pztin)
2.235274324575406e-006	3.566041e+000	1.484246e+004	3.566039e-005	-2.056572e+000
2.236006181296616e-006	3.566039e+000	1.486695e+004	3.566037e-005	1.062256e+000
2.236843035614928e-006	3.566048e+000	1.489162e+004	3.566047e-005	4.599840e+000
2.237828182715894e-006	3.566071e+000	1.491664e+004	3.566070e-005	8.333639e+000
2.239121710977168e-006	3.566117e+000	1.494368e+004	3.566118e-005	1.217591e+001
2.240329110258049e-006	3.566171e+000	1.496326e+004	3.566173e-005	1.434685e+001
2.241450080179257e-006	3.566226e+000	1.497594e+004	3.566228e-005	1.470563e+001
2.242810761209245e-006	3.566290e+000	1.498473e+004	3.566292e-005	1.301681e+001
2.244266891252502e-006	3.566345e+000	1.498723e+004	3.566347e-005	9.166408e+000
2.245548092645218e-006	3.566378e+000	1.498391e+004	3.566377e-005	4.453411e+000
2.246335330042722e-006	3.566387e+000	1.497896e+004	3.566383e-005	1.113425e+000
2.247109553139835e-006	3.566386e+000	1.497174e+004	3.566382e-005	-2.293662e+000
2.247850090379604e-006	3.566375e+000	1.496264e+004	3.566375e-005	-5.396636e+000
2.249041084384794e-006	3.566343e+000	1.494396e+004	3.566344e-005	-9.722585e+000
2.250289197030930e-006	3.566295e+000	1.491906e+004	3.566295e-005	-1.290728e+001
2.251940476198102e-006	3.566217e+000	1.487818e+004	3.566219e-005	-1.475738e+001
2.253086044946166e-006	3.566161e+000	1.484442e+004	3.566163e-005	-1.432225e+001
2.253971170941379e-006	3.566120e+000	1.481428e+004	3.566122e-005	-1.275868e+001
2.254893656643358e-006	3.566084e+000	1.477926e+004	3.566083e-005	-1.018709e+001
2.255763279197372e-006	3.566060e+000	1.474270e+004	3.566058e-005	-7.089494e+000
2.256969797367598e-006	3.566040e+000	1.468722e+004	3.566042e-005	-2.183051e+000
2.257675363621240e-006	3.566038e+000	1.465202e+004	3.566040e-005	8.195905e-001
2.258542487381261e-006	3.566046e+000	1.460530e+004	3.566045e-005	4.423725e+000
2.259487879780264e-006	3.566067e+000	1.455071e+004	3.566066e-005	7.925635e+000
2.260607050291827e-006	3.566103e+000	1.448130e+004	3.566105e-005	1.117388e+001
2.261762307692084e-006	3.566151e+000	1.440465e+004	3.566152e-005	1.326042e+001
2.262809943889689e-006	3.566199e+000	1.433047e+004	3.566199e-005	1.371270e+001
2.264110687978617e-006	3.566257e+000	1.423268e+004	3.566256e-005	1.233630e+001
2.265491319019957e-006	3.566307e+000	1.412308e+004	3.566305e-005	8.955587e+000
2.266837194331015e-006	3.566340e+000	1.401113e+004	3.566338e-005	4.217701e+000
2.267634698998960e-006	3.566348e+000	1.394219e+004	3.566348e-005	9.120185e-001
2.268433126814718e-006	3.566346e+000	1.387095e+004	3.566348e-005	-2.577214e+000
2.269211560450003e-006	3.566334e+000	1.379945e+004	3.566336e-005	-5.849347e+000
2.270423245169751e-006	3.566299e+000	1.368461e+004	3.566301e-005	-1.030319e+001
2.271696898277148e-006	3.566247e+000	1.355978e+004	3.566247e-005	-1.375033e+001
2.273044617142396e-006	3.566180e+000	1.342315e+004	3.566179e-005	-1.568367e+001
2.274022349518892e-006	3.566129e+000	1.332082e+004	3.566127e-005	-1.575127e+001
2.274938717389836e-006	3.566082e+000	1.322204e+004	3.566078e-005	-1.463410e+001
2.275869674738715e-006	3.566039e+000	1.311894e+004	3.566037e-005	-1.250555e+001
2.276785724181483e-006	3.566003e+000	1.301521e+004	3.566002e-005	-9.694868e+000
2.277114577559055e-006	3.565992e+000	1.297739e+004	3.565174e-005	-8.528358e+000
2.277116945229022e-006	3.565992e+000	1.297712e+004	3.566660e-005	-8.519300e+000
2.277122390848608e-006	3.565992e+000	1.297648e+004	3.565859e-005	-8.498352e+000
2.277127836468194e-006	3.565991e+000	1.297585e+004	3.565276e-005	-8.477385e+000
2.277133282087779e-006	3.565991e+000	1.297522e+004	3.564911e-005	-8.456397e+000
2.277138727707365e-006	3.565991e+000	1.297458e+004	3.564763e-005	-8.435390e+000
2.277144173326951e-006	3.565991e+000	1.297395e+004	3.564833e-005	-8.414363e+000
2.277149618946537e-006	3.565991e+000	1.297331e+004	3.565121e-005	-8.393317e+000
2.277155064566123e-006	3.565991e+000	1.297268e+004	3.565626e-005	-8.372251e+000
2.277176064907390e-006	3.565990e+000	1.297023e+004	3.565682e-005	-8.290834e+000
2.277206988212407e-006	3.565989e+000	1.296663e+004	3.565920e-005	-8.170431e+000
2.277255564584206e-006	3.565988e+000	1.296096e+004	3.566016e-005	-7.980082e+000
2.277443528937668e-006	3.565983e+000	1.293893e+004	3.565968e-005	-7.229931e+000
2.278091803406493e-006	3.565970e+000	1.286205e+004	3.565964e-005	-4.529425e+000
2.278673367016932e-006	3.565963e+000	1.279197e+004	3.565954e-005	-2.017268e+000
2.278749853240428e-006	3.565962e+000	1.278268e+004	3.565924e-005	-1.683825e+000
2.278830964331552e-006	3.565962e+000	1.277279e+004	3.565861e-005	-1.329329e+000
2.278863812249606e-006	3.565962e+000	1.276878e+004	3.565940e-005	-1.185765e+000
2.278963611893716e-006	3.565961e+000	1.275656e+004	3.566042e-005	-7.499616e-001
2.279096678085863e-006	3.565961e+000	1.274020e+004	3.565968e-005	-1.708501e-001
2.279362810470158e-006	3.565962e+000	1.270725e+004	3.565974e-005	9.739573e-001
2.279895075238746e-006	3.565967e+000	1.264051e+004	3.565973e-005	3.170576e+000
2.280863343962700e-006	3.565985e+000	1.251686e+004	3.565989e-005	6.780879e+000
2.281937033082950e-006	3.566016e+000	1.237656e+004	3.566017e-005	9.989583e+000
2.283104721382085e-006	3.566060e+000	1.222033e+004	3.566060e-005	1.228030e+001
2.284031095958548e-006	3.566100e+000	1.209363e+004	3.566099e-005	1.298062e+001
2.284994977471900e-006	3.566141e+000	1.195916e+004	3.566141e-005	1.251999e+001
2.285910577172692e-006	3.566177e+000	1.182899e+004	3.566174e-005	1.096842e+001
2.287188257928589e-006	3.566216e+000	1.164377e+004	3.566210e-005	7.343730e+000
2.288517925869818e-006	3.566241e+000	1.144761e+004	3.566238e-005	2.455416e+000
2.289248723369718e-006	3.566244e+000	1.133796e+004	3.566244e-005	-6.013635e-001
2.290201055157136e-006	3.566235e+000	1.119291e+004	3.566236e-005	-4.702186e+000
2.291139383211062e-006	3.566213e+000	1.104783e+004	3.566214e-005	-8.436181e+000
2.292505632978439e-006	3.566163e+000	1.083301e+004	3.566162e-005	-1.289370e+001
2.293724615813929e-006	3.566105e+000	1.063801e+004	3.566105e-005	-1.557149e+001
2.294767298523962e-006	3.566048e+000	1.046818e+004	3.566049e-005	-1.647986e+001
2.295839075692870e-006	3.565989e+000	1.029103e+004	3.565990e-005	-1.617418e+001
2.296251040236919e-006	3.565966e+000	1.022219e+004	3.565969e-005	-1.570245e+001
2.296464056532814e-006	3.565955e+000	1.018635e+004	3.565163e-005	-1.534668e+001
2.296465737648897e-006	3.565955e+000	1.018607e+004	3.563115e-005	-1.534349e+001
2.296470968711918e-006	3.565954e+000	1.018519e+004	3.564754e-005	-1.533342e+001
2.296476199774940e-006	3.565954e+000	1.018430e+004	3.565976e-005	-1.532332e+001
2.296481430837961e-006	3.565954e+000	1.018342e+004	3.566780e-005	-1.531318e+001
2.296486661900982e-006	3.565954e+000	1.018254e+004	3.567165e-005	-1.530301e+001
2.296491892964003e-006	3.565953e+000	1.018165e+004	3.567133e-005	-1.529281e+001
2.296497124027024e-006	3.565953e+000	1.018077e+004	3.566682e-005	-1.528257e+001
2.296502355090045e-006	3.565953e+000	1.017989e+004	3.565814e-005	-1.527230e+001
2.296520770655477e-006	3.565952e+000	1.017678e+004	3.565961e-005	-1.523587e+001
2.296549500844848e-006	3.565950e+000	1.017192e+004	3.565867e-005	-1.517820e+001
2.296592173423767e-006	3.565948e+000	1.016470e+004	3.565911e-005	-1.509056e+001
2.296667061709305e-006	3.565944e+000	1.015202e+004	3.565941e-005	-1.493170e+001
2.296947386850785e-006	3.565930e+000	1.010438e+004	3.565916e-005	-1.427102e+001
2.297316290568914e-006	3.565913e+000	1.004125e+004	3.565908e-005	-1.325280e+001
2.298054098005171e-006	3.565884e+000	9.913613e+003	3.565884e-005	-1.083589e+001
2.299338792857046e-006	3.565845e+000	9.688551e+003	3.565841e-005	-6.000909e+000
2.299913292676337e-006	3.565833e+000	9.586654e+003	3.565828e-005	-3.638371e+000
2.300238535747142e-006	3.565829e+000	9.528382e+003	3.565825e-005	-2.240169e+000
2.300456218907893e-006	3.565828e+000	9.489189e+003	3.565758e-005	-1.298264e+000
2.300503507511660e-006	3.565828e+000	9.480653e+003	3.565725e-005	-1.093735e+000
2.300548842389146e-006	3.565827e+000	9.472456e+003	3.565739e-005	-8.979853e-001
2.300725462444594e-006	3.565827e+000	9.440459e+003	3.565817e-005	-1.382109e-001
2.300897363045547e-006	3.565828e+000	9.409204e+003	3.565807e-005	5.930791e-001
2.301241164247453e-006	3.565830e+000	9.346379e+003	3.565825e-005	2.016768e+000
2.301928766651265e-006	3.565839e+000	9.219680e+003	3.565841e-005	4.673144e+000
2.302893579413696e-006	3.565861e+000	9.039796e+003	3.565862e-005	7.853868e+000
2.304056924816314e-006	3.565897e+000	8.819683e+003	3.565900e-005	1.056748e+001
2.305372091219647e-006	3.565948e+000	8.566879e+003	3.565949e-005	1.191346e+001
2.306633724271134e-006	3.565998e+000	8.320759e+003	3.565996e-005	1.141191e+001
2.307607738086688e-006	3.566034e+000	8.128365e+003	3.566033e-005	9.765123e+000
2.308387556245770e-006	3.566057e+000	7.972803e+003	3.566064e-005	7.653611e+000
2.309134860080441e-006	3.566074e+000	7.822543e+003	3.566081e-005	5.093138e+000
2.309884267630454e-006	3.566083e+000	7.670811e+003	3.566084e-005	2.161115e+000
2.310591411953119e-006	3.566085e+000	7.526653e+003	3.566084e-005	-8.129908e-001
2.311412696351019e-006	3.566077e+000	7.358000e+003	3.566076e-005	-4.325549e+000
2.312419625786815e-006	3.566054e+000	7.149470e+003	3.566051e-005	-8.381766e+000
2.313696849110345e-006	3.566007e+000	6.882228e+003	3.566004e-005	-1.264651e+001
2.315149251886537e-006	3.565937e+000	6.574846e+003	3.565934e-005	-1.590364e+001
2.316329431951473e-006	3.565871e+000	6.322412e+003	3.565873e-005	-1.711872e+001
2.316873136116412e-006	3.565840e+000	6.205130e+003	3.565844e-005	-1.710790e+001
2.317166449419415e-006	3.565823e+000	6.141521e+003	3.565821e-005	-1.690291e+001
2.317304690601581e-006	3.565815e+000	6.111467e+003	3.565081e-005	-1.676378e+001
2.317305724129223e-006	3.565815e+000	6.111242e+003	3.570318e-005	-1.676257e+001
2.317310440053937e-006	3.565815e+000	6.110215e+003	3.567578e-005	-1.675697e+001
2.317315155978650e-006	3.565814e+000	6.109188e+003	3.565538e-005	-1.675134e+001
2.317319871903364e-006	3.565814e+000	6.108161e+003	3.564199e-005	-1.674568e+001
2.317324587828078e-006	3.565814e+000	6.107134e+003	3.563561e-005	-1.673999e+001
2.317329303752792e-006	3.565814e+000	6.106107e+003	3.563623e-005	-1.673426e+001
2.317334019677505e-006	3.565813e+000	6.105080e+003	3.564385e-005	-1.672852e+001
2.317338735602219e-006	3.565813e+000	6.104053e+003	3.565848e-005	-1.672274e+001
2.317355954803913e-006	3.565812e+000	6.100302e+003	3.565848e-005	-1.670138e+001
2.317381782832103e-006	3.565811e+000	6.094675e+003	3.565848e-005	-1.666862e+001
2.317421201897178e-006	3.565808e+000	6.086083e+003	3.565830e-005	-1.661692e+001
2.317482306040329e-006	3.565805e+000	6.072758e+003	3.565801e-005	-1.653301e+001
2.317696109705518e-006	3.565793e+000	6.026054e+003	3.565813e-005	-1.619777e+001
2.317966547783292e-006	3.565778e+000	5.966787e+003	3.565778e-005	-1.567963e+001
2.318507423938842e-006	3.565750e+000	5.847604e+003	3.565742e-005	-1.436378e+001
2.319589176249942e-006	3.565704e+000	5.607172e+003	3.565699e-005	-1.099983e+001
2.320874428849545e-006	3.565663e+000	5.318731e+003	3.565662e-005	-6.232933e+000
2.321518698459936e-006	3.565650e+000	5.172813e+003	3.565647e-005	-3.588860e+000
2.321877394077237e-006	3.565646e+000	5.091016e+003	3.565648e-005	-2.058864e+000
2.322108626486309e-006	3.565645e+000	5.038099e+003	3.565659e-005	-1.069671e+000
2.322182739696084e-006	3.565644e+000	5.021104e+003	3.565662e-005	-7.537777e-001
2.322258818218106e-006	3.565644e+000	5.003634e+003	3.565654e-005	-4.311513e-001
2.322410975262148e-006	3.565644e+000	4.968639e+003	3.565630e-005	2.087554e-001
2.322687973131297e-006	3.565645e+000	4.904752e+003	3.565621e-005	1.348516e+000
2.323241968869596e-006	3.565651e+000	4.776345e+003	3.565642e-005	3.500746e+000
2.324133250451301e-006	3.565667e+000	4.568283e+003	3.565666e-005	6.549615e+000
2.325177096634881e-006	3.565696e+000	4.322325e+003	3.565696e-005	9.257483e+000
2.326440095403005e-006	3.565740e+000	4.021544e+003	3.565738e-005	1.100426e+001
2.327782763357898e-006	3.565789e+000	3.698283e+003	3.565785e-005	1.082534e+001
2.329293672229766e-006	3.565838e+000	3.330676e+003	3.565835e-005	8.188630e+000
2.330897618801636e-006	3.565873e+000	2.937107e+003	3.565874e-005	3.347411e+000
2.331674169380946e-006	3.565880e+000	2.745217e+003	3.565884e-005	3.670339e-001
2.332526918004842e-006	3.565876e+000	2.533281e+003	3.565877e-005	-3.226425e+000
2.333385743747415e-006	3.565860e+000	2.318779e+003	3.565855e-005	-6.773113e+000
2.334650474335844e-006	3.565819e+000	2.001227e+003	3.565815e-005	-1.140912e+001
2.335975846067243e-006	3.565760e+000	1.666577e+003	3.565759e-005	-1.508830e+001
2.337216233250029e-006	3.565693e+000	1.351667e+003	3.565693e-005	-1.719107e+001
2.337808295091320e-006	3.565659e+000	1.200663e+003	3.565652e-005	-1.760438e+001
2.338132518767026e-006	3.565639e+000	1.117704e+003	3.565623e-005	-1.759986e+001
2.338292555484809e-006	3.565630e+000	1.076689e+003	3.565669e-005	-1.754068e+001
2.338341594907890e-006	3.565627e+000	1.064110e+003	3.568797e-005	-1.751427e+001
2.338342211782368e-006	3.565627e+000	1.063952e+003	3.555417e-005	-1.751389e+001
2.338347969277488e-006	3.565626e+000	1.062475e+003	3.565475e-005	-1.751029e+001
2.338354549271912e-006	3.565626e+000	1.060786e+003	3.564979e-005	-1.750611e+001
2.338367709260760e-006	3.565625e+000	1.057409e+003	3.565538e-005	-1.749756e+001
2.338394029238455e-006	3.565624e+000	1.050654e+003	3.565587e-005	-1.747975e+001
2.338433771957532e-006	3.565621e+000	1.040451e+003	3.565520e-005	-1.745134e+001
2.338477721420780e-006	3.565618e+000	1.029166e+003	3.565588e-005	-1.741761e+001
2.338627666289232e-006	3.565609e+000	9.906383e+002	3.565576e-005	-1.728162e+001
2.338805349197954e-006	3.565598e+000	9.449266e+002	3.565594e-005	-1.707567e+001
2.339160715015399e-006	3.565578e+000	8.533185e+002	3.565583e-005	-1.652645e+001
2.339871446650289e-006	3.565540e+000	6.693801e+002	3.565535e-005	-1.496025e+001
2.341147084003160e-006	3.565484e+000	3.372496e+002	3.565478e-005	-1.111667e+001
2.342558644007225e-006	3.565438e+000	-3.263845e+001	3.565431e-005	-5.919752e+000
2.343096339906344e-006	3.565427e+000	-1.743732e+002	3.565419e-005	-3.721412e+000
2.343552841346657e-006	3.565422e+000	-2.952430e+002	3.565419e-005	-1.784864e+000
2.343607095482835e-006	3.565422e+000	-3.096402e+002	3.565397e-005	-1.554986e+000
2.343631653183544e-006	3.565421e+000	-3.161594e+002	3.565337e-005	-1.451101e+000
2.343690352947475e-006	3.565421e+000	-3.317477e+002	3.565398e-005	-1.203285e+000
2.343883311761229e-006	3.565421e+000	-3.830450e+002	3.565386e-005	-3.952304e-001
2.344140590179568e-006	3.565421e+000	-4.515696e+002	3.565400e-005	6.595887e-001
2.344655147016245e-006	3.565425e+000	-5.890013e+002	3.565417e-005	2.669928e+000
2.345448892737607e-006	3.565437e+000	-8.018732e+002	3.565434e-005	5.453410e+000
2.346435341656057e-006	3.565461e+000	-1.067851e+003	3.565456e-005	8.203148e+000
2.347612760514632e-006	3.565498e+000	-1.387263e+003	3.565493e-005	1.020564e+001
2.348909816291748e-006	3.565544e+000	-1.741082e+003	3.565540e-005	1.078620e+001
2.349803831873110e-006	3.565576e+000	-1.986033e+003	3.565574e-005	1.007815e+001
2.350559157368311e-006	3.565600e+000	-2.193671e+003	3.565602e-005	8.664644e+000
2.351324953878450e-006	3.565620e+000	-2.404701e+003	3.565624e-005	6.605562e+000
2.352069254006117e-006	3.565633e+000	-2.610268e+003	3.565636e-005	4.105337e+000
2.353046590490686e-006	3.565640e+000	-2.880802e+003	3.565641e-005	3.295285e-001
2.354047429921963e-006	3.565634e+000	-3.158457e+003	3.565635e-005	-3.797640e+000
2.354964325115215e-006	3.565616e+000	-3.413468e+003	3.565616e-005	-7.507036e+000
2.356270166040620e-006	3.565571e+000	-3.777652e+003	3.565569e-005	-1.212661e+001
2.357623460445955e-006	3.565507e+000	-4.156083e+003	3.565504e-005	-1.566416e+001
2.358800903588636e-006	3.565443e+000	-4.486074e+003	3.565441e-005	-1.749944e+001
2.359249769561455e-006	3.565416e+000	-4.612074e+003	3.565409e-005	-1.778741e+001
2.359481758328286e-006	3.565402e+000	-4.677259e+003	3.565386e-005	-1.780074e+001
2.359539901197690e-006	3.565398e+000	-4.693603e+003	3.563409e-005	-1.779060e+001
2.359542470735987e-006	3.565398e+000	-4.694325e+003	3.565082e-005	-1.778988e+001
2.359550669721695e-006	3.565398e+000	-4.696630e+003	3.565232e-005	-1.778748e+001
2.359558868707404e-006	3.565397e+000	-4.698935e+003	3.565343e-005	-1.778498e+001
2.359567067693112e-006	3.565397e+000	-4.701241e+003	3.565414e-005	-1.778238e+001
2.359575266678820e-006	3.565396e+000	-4.703546e+003	3.565446e-005	-1.777969e+001
2.359583465664528e-006	3.565396e+000	-4.705852e+003	3.565439e-005	-1.777689e+001
2.359591664650237e-006	3.565395e+000	-4.708157e+003	3.565392e-005	-1.777399e+001
2.359599863635945e-006	3.565395e+000	-4.710462e+003	3.565306e-005	-1.777099e+001
2.359649073868043e-006	3.565392e+000	-4.724301e+003	3.565315e-005	-1.775133e+001
2.359804111550337e-006	3.565382e+000	-4.767913e+003	3.565382e-005	-1.766842e+001
2.360253713229644e-006	3.565355e+000	-4.894507e+003	3.565371e-005	-1.722283e+001
2.360853182135388e-006	3.565320e+000	-5.063616e+003	3.565327e-005	-1.618765e+001
2.362052119946875e-006	3.565260e+000	-5.402708e+003	3.565262e-005	-1.313940e+001
2.363293034301806e-006	3.565211e+000	-5.754864e+003	3.565215e-005	-8.997012e+000
2.364324416666634e-006	3.565183e+000	-6.048566e+003	3.565182e-005	-4.969373e+000
2.364789408571920e-006	3.565175e+000	-6.181346e+003	3.565167e-005	-3.039732e+000
2.365088166979819e-006	3.565172e+000	-6.266805e+003	3.565132e-005	-1.783002e+000
2.365154388354712e-006	3.565172e+000	-6.285763e+003	3.565138e-005	-1.505280e+000
2.365217608184759e-006	3.565171e+000	-6.303870e+003	3.565177e-005	-1.241101e+000
2.365260282666751e-006	3.565171e+000	-6.316094e+003	3.565220e-005	-1.063197e+000
2.365383994809198e-006	3.565171e+000	-6.351548e+003	3.565196e-005	-5.506260e-001
2.365548944332462e-006	3.565171e+000	-6.398852e+003	3.565153e-005	1.239473e-001
2.365878843378989e-006	3.565172e+000	-6.493565e+003	3.565165e-005	1.431247e+000
2.366538641472044e-006	3.565179e+000	-6.683325e+003	3.565177e-005	3.865633e+000
2.367381403665232e-006	3.565195e+000	-6.926255e+003	3.565193e-005	6.523932e+000
2.368473935498661e-006	3.565224e+000	-7.241933e+003	3.565226e-005	9.017522e+000
2.369668424829431e-006	3.565264e+000	-7.587804e+003	3.565267e-005	1.027850e+001
2.371040903963460e-006	3.565310e+000	-7.985914e+003	3.565315e-005	9.691956e+000
2.372494348223658e-006	3.565352e+000	-8.408020e+003	3.565355e-005	6.927721e+000
2.373850415883028e-006	3.565377e+000	-8.802098e+003	3.565378e-005	2.787531e+000
2.374581421163919e-006	3.565382e+000	-9.014557e+003	3.565381e-005	2.428493e-002
2.375462939338331e-006	3.565376e+000	-9.270658e+003	3.565372e-005	-3.594266e+000
2.376357913111332e-006	3.565358e+000	-9.530425e+003	3.565353e-005	-7.192999e+000
2.377657041083198e-006	3.565315e+000	-9.907027e+003	3.565313e-005	-1.181066e+001
2.379004801888321e-006	3.565253e+000	-1.029727e+004	3.565257e-005	-1.545138e+001
2.380099935575610e-006	3.565193e+000	-1.061408e+004	3.565200e-005	-1.732279e+001
2.380547953826413e-006	3.565167e+000	-1.074363e+004	3.565170e-005	-1.769932e+001
2.380783882919917e-006	3.565152e+000	-1.081185e+004	3.565135e-005	-1.776622e+001
2.380864780202559e-006	3.565148e+000	-1.083524e+004	3.572553e-005	-1.776999e+001
2.380866249565102e-006	3.565147e+000	-1.083566e+004	3.564358e-005	-1.776988e+001
